id,adjustment_type,driver_id,highest_finish,is_eligible,points,position,round_id,round_number,season_id,session_id,session_number,win_count,year
426141,0,29,,f,0,,6,6,,16,3,0,1950
426142,0,21,,f,0,,6,6,,16,3,0,1950
426143,0,22,,f,0,,6,6,,16,3,0,1950
426144,0,23,,f,0,,6,6,,16,3,0,1950
426145,0,33,,f,0,,6,6,,16,3,0,1950
426146,0,59,,f,0,,6,6,,16,3,0,1950
426147,0,60,,f,0,,6,6,,16,3,0,1950
426148,0,61,,f,0,,6,6,,16,3,0,1950
426149,0,62,,f,0,,6,6,,16,3,0,1950
426150,0,63,,f,0,,6,6,,16,3,0,1950
426151,0,64,,f,0,,6,6,,16,3,0,1950
426152,0,65,,f,0,,6,6,,16,3,0,1950
426153,0,66,,f,0,,6,6,,16,3,0,1950
426154,0,67,,f,0,,6,6,,16,3,0,1950
426155,0,1,1,t,30,1,7,7,1,19,3,3,1950
426156,0,13,1,t,27,2,7,7,1,19,3,3,1950
426157,0,2,2,t,24,3,7,7,1,19,3,0,1950
426158,0,5,3,t,13,4,7,7,1,19,3,0,1950
426159,0,24,2,t,11,5,7,7,1,19,3,0,1950
426160,0,34,1,t,9,6,7,7,1,19,3,1,1950
426161,0,35,2,t,6,7,7,7,1,19,3,0,1950
426162,0,15,4,t,5,8,7,7,1,19,3,0,1950
426163,0,32,3,t,4,9,7,7,1,19,3,0,1950
426164,0,19,3,t,4,10,7,7,1,19,3,0,1950
426165,0,3,3,t,4,11,7,7,1,19,3,0,1950
426166,0,36,3,t,4,12,7,7,1,19,3,0,1950
426167,0,74,2,t,3,13,7,7,1,19,3,0,1950
426168,0,4,4,t,3,14,7,7,1,19,3,0,1950
426169,0,25,4,t,3,15,7,7,1,19,3,0,1950
426170,0,28,4,t,3,16,7,7,1,19,3,0,1950
426171,0,37,4,t,3,17,7,7,1,19,3,0,1950
426172,0,8,5,t,3,18,7,7,1,19,3,0,1950
426173,0,68,5,t,2,19,7,7,1,19,3,0,1950
426174,0,72,5,t,1,20,7,7,1,19,3,0,1950
426175,0,38,5,t,1,21,7,7,1,19,3,0,1950
426176,0,39,5,t,1,22,7,7,1,19,3,0,1950
426177,0,18,6,f,0,,7,7,1,19,3,0,1950
426178,0,6,6,f,0,,7,7,1,19,3,0,1950
426179,0,26,6,f,0,,7,7,1,19,3,0,1950
426180,0,40,6,f,0,,7,7,1,19,3,0,1950
426181,0,73,6,f,0,,7,7,1,19,3,0,1950
426182,0,12,7,f,0,,7,7,1,19,3,0,1950
426183,0,71,7,f,0,,7,7,1,19,3,0,1950
426184,0,7,7,f,0,,7,7,1,19,3,0,1950
426185,0,41,7,f,0,,7,7,1,19,3,0,1950
426186,0,69,7,f,0,,7,7,1,19,3,0,1950
426187,0,31,8,f,0,,7,7,1,19,3,0,1950
426188,0,42,8,f,0,,7,7,1,19,3,0,1950
426189,0,9,9,f,0,,7,7,1,19,3,0,1950
426190,0,17,9,f,0,,7,7,1,19,3,0,1950
426191,0,43,9,f,0,,7,7,1,19,3,0,1950
426192,0,70,10,f,0,,7,7,1,19,3,0,1950
426193,0,10,10,f,0,,7,7,1,19,3,0,1950
426194,0,11,10,f,0,,7,7,1,19,3,0,1950
426195,0,44,10,f,0,,7,7,1,19,3,0,1950
426196,0,45,11,f,0,,7,7,1,19,3,0,1950
426197,0,46,12,f,0,,7,7,1,19,3,0,1950
426198,0,47,13,f,0,,7,7,1,19,3,0,1950
426199,0,48,14,f,0,,7,7,1,19,3,0,1950
426200,0,49,15,f,0,,7,7,1,19,3,0,1950
426201,0,50,16,f,0,,7,7,1,19,3,0,1950
426202,0,51,17,f,0,,7,7,1,19,3,0,1950
426203,0,52,18,f,0,,7,7,1,19,3,0,1950
426204,0,53,19,f,0,,7,7,1,19,3,0,1950
426205,0,54,20,f,0,,7,7,1,19,3,0,1950
426206,0,55,21,f,0,,7,7,1,19,3,0,1950
426207,0,56,22,f,0,,7,7,1,19,3,0,1950
426208,0,57,23,f,0,,7,7,1,19,3,0,1950
426209,0,58,24,f,0,,7,7,1,19,3,0,1950
426210,0,16,,f,0,,7,7,1,19,3,0,1950
426211,0,27,,f,0,,7,7,1,19,3,0,1950
426212,0,75,,f,0,,7,7,1,19,3,0,1950
426213,0,30,,f,0,,7,7,1,19,3,0,1950
426214,0,14,,f,0,,7,7,1,19,3,0,1950
426215,0,76,,f,0,,7,7,1,19,3,0,1950
426216,0,20,,f,0,,7,7,1,19,3,0,1950
426217,0,29,,f,0,,7,7,1,19,3,0,1950
426218,0,77,,f,0,,7,7,1,19,3,0,1950
426219,0,78,,f,0,,7,7,1,19,3,0,1950
426220,0,21,,f,0,,7,7,1,19,3,0,1950
426221,0,22,,f,0,,7,7,1,19,3,0,1950
426222,0,79,,f,0,,7,7,1,19,3,0,1950
426223,0,23,,f,0,,7,7,1,19,3,0,1950
426224,0,33,,f,0,,7,7,1,19,3,0,1950
426225,0,80,,f,0,,7,7,1,19,3,0,1950
426226,0,59,,f,0,,7,7,1,19,3,0,1950
426227,0,60,,f,0,,7,7,1,19,3,0,1950
426228,0,81,,f,0,,7,7,1,19,3,0,1950
426229,0,61,,f,0,,7,7,1,19,3,0,1950
426230,0,62,,f,0,,7,7,1,19,3,0,1950
426231,0,63,,f,0,,7,7,1,19,3,0,1950
426232,0,64,,f,0,,7,7,1,19,3,0,1950
426233,0,65,,f,0,,7,7,1,19,3,0,1950
426234,0,66,,f,0,,7,7,1,19,3,0,1950
426235,0,67,,f,0,,7,7,1,19,3,0,1950
426236,0,13,1,t,9,1,8,1,,22,3,1,1951
426237,0,76,2,t,6,2,8,1,,22,3,0,1951
426238,0,1,3,t,4,3,8,1,,22,3,0,1951
426239,0,80,4,t,3,4,8,1,,22,3,0,1951
426240,0,18,5,t,2,5,8,1,,22,3,0,1951
426241,0,24,6,f,0,,8,1,,22,3,0,1951
426242,0,19,7,f,0,,8,1,,22,3,0,1951
426243,0,82,8,f,0,,8,1,,22,3,0,1951
426244,0,5,9,f,0,,8,1,,22,3,0,1951
426245,0,8,10,f,0,,8,1,,22,3,0,1951
426246,0,83,11,f,0,,8,1,,22,3,0,1951
426247,0,31,12,f,0,,8,1,,22,3,0,1951
426248,0,12,13,f,0,,8,1,,22,3,0,1951
426249,0,75,14,f,0,,8,1,,22,3,0,1951
426250,0,32,,f,0,,8,1,,22,3,0,1951
426251,0,78,,f,0,,8,1,,22,3,0,1951
426252,0,84,,f,0,,8,1,,22,3,0,1951
426253,0,4,,f,0,,8,1,,22,3,0,1951
426254,0,26,,f,0,,8,1,,22,3,0,1951
426255,0,27,,f,0,,8,1,,22,3,0,1951
426256,0,85,,f,0,,8,1,,22,3,0,1951
426257,0,13,1,t,9,1,9,2,,25,3,1,1951
426258,0,40,1,t,9,2,9,2,,25,3,1,1951
426259,0,76,2,t,6,3,9,2,,25,3,0,1951
426260,0,86,2,t,6,4,9,2,,25,3,0,1951
426261,0,1,3,t,4,5,9,2,,25,3,0,1951
426262,0,80,4,t,3,6,9,2,,25,3,0,1951
426263,0,88,4,t,3,7,9,2,,25,3,0,1951
426264,0,48,3,t,2,8,9,2,,25,3,0,1951
426265,0,87,3,t,2,9,9,2,,25,3,0,1951
426266,0,18,5,t,2,10,9,2,,25,3,0,1951
426267,0,89,5,t,2,11,9,2,,25,3,0,1951
426268,0,24,6,f,0,,9,2,,25,3,0,1951
426269,0,59,6,f,0,,9,2,,25,3,0,1951
426270,0,19,7,f,0,,9,2,,25,3,0,1951
426271,0,90,7,f,0,,9,2,,25,3,0,1951
426272,0,82,8,f,0,,9,2,,25,3,0,1951
426273,0,46,8,f,0,,9,2,,25,3,0,1951
426274,0,5,9,f,0,,9,2,,25,3,0,1951
426275,0,8,10,f,0,,9,2,,25,3,0,1951
426276,0,83,11,f,0,,9,2,,25,3,0,1951
426277,0,31,12,f,0,,9,2,,25,3,0,1951
426278,0,12,13,f,0,,9,2,,25,3,0,1951
426279,0,75,14,f,0,,9,2,,25,3,0,1951
426280,0,38,,f,0,,9,2,,25,3,0,1951
426281,0,91,,f,0,,9,2,,25,3,0,1951
426282,0,92,,f,0,,9,2,,25,3,0,1951
426283,0,65,,f,0,,9,2,,25,3,0,1951
426284,0,60,,f,0,,9,2,,25,3,0,1951
426285,0,36,,f,0,,9,2,,25,3,0,1951
426286,0,32,,f,0,,9,2,,25,3,0,1951
426287,0,41,,f,0,,9,2,,25,3,0,1951
426288,0,78,,f,0,,9,2,,25,3,0,1951
426289,0,51,,f,0,,9,2,,25,3,0,1951
426290,0,84,,f,0,,9,2,,25,3,0,1951
426291,0,63,,f,0,,9,2,,25,3,0,1951
426292,0,4,,f,0,,9,2,,25,3,0,1951
426293,0,93,,f,0,,9,2,,25,3,0,1951
426294,0,26,,f,0,,9,2,,25,3,0,1951
426295,0,94,,f,0,,9,2,,25,3,0,1951
426296,0,27,,f,0,,9,2,,25,3,0,1951
426297,0,95,,f,0,,9,2,,25,3,0,1951
426298,0,85,,f,0,,9,2,,25,3,0,1951
426299,0,34,,f,0,,9,2,,25,3,0,1951
426300,0,37,,f,0,,9,2,,25,3,0,1951
426301,0,49,,f,0,,9,2,,25,3,0,1951
426302,0,67,,f,0,,9,2,,25,3,0,1951
426303,0,96,,f,0,,9,2,,25,3,0,1951
426304,0,53,,f,0,,9,2,,25,3,0,1951
426305,0,97,,f,0,,9,2,,25,3,0,1951
426306,0,98,,f,0,,9,2,,25,3,0,1951
426307,0,99,,f,0,,9,2,,25,3,0,1951
426308,0,42,,f,0,,9,2,,25,3,0,1951
426309,0,47,,f,0,,9,2,,25,3,0,1951
426310,0,52,,f,0,,9,2,,25,3,0,1951
426311,0,100,,f,0,,9,2,,25,3,0,1951
426312,0,1,1,t,12,1,10,3,,28,3,1,1951
426313,0,13,1,t,10,2,10,3,,28,3,1,1951
426314,0,40,1,t,9,3,10,3,,28,3,1,1951
426315,0,24,2,t,6,4,10,3,,28,3,0,1951
426316,0,76,2,t,6,5,10,3,,28,3,0,1951
426317,0,86,2,t,6,6,10,3,,28,3,0,1951
426318,0,26,3,t,4,7,10,3,,28,3,0,1951
426319,0,5,4,t,3,8,10,3,,28,3,0,1951
426320,0,80,4,t,3,9,10,3,,28,3,0,1951
426321,0,88,4,t,3,10,10,3,,28,3,0,1951
426322,0,48,3,t,2,11,10,3,,28,3,0,1951
426323,0,87,3,t,2,12,10,3,,28,3,0,1951
426324,0,4,5,t,2,13,10,3,,28,3,0,1951
426325,0,18,5,t,2,14,10,3,,28,3,0,1951
426326,0,89,5,t,2,15,10,3,,28,3,0,1951
426327,0,59,6,f,0,,10,3,,28,3,0,1951
426328,0,101,6,f,0,,10,3,,28,3,0,1951
426329,0,12,7,f,0,,10,3,,28,3,0,1951
426330,0,19,7,f,0,,10,3,,28,3,0,1951
426331,0,90,7,f,0,,10,3,,28,3,0,1951
426332,0,82,8,f,0,,10,3,,28,3,0,1951
426333,0,46,8,f,0,,10,3,,28,3,0,1951
426334,0,71,8,f,0,,10,3,,28,3,0,1951
426335,0,8,10,f,0,,10,3,,28,3,0,1951
426336,0,83,11,f,0,,10,3,,28,3,0,1951
426337,0,31,12,f,0,,10,3,,28,3,0,1951
426338,0,75,14,f,0,,10,3,,28,3,0,1951
426339,0,38,,f,0,,10,3,,28,3,0,1951
426340,0,91,,f,0,,10,3,,28,3,0,1951
426341,0,92,,f,0,,10,3,,28,3,0,1951
426342,0,65,,f,0,,10,3,,28,3,0,1951
426343,0,60,,f,0,,10,3,,28,3,0,1951
426344,0,36,,f,0,,10,3,,28,3,0,1951
426345,0,32,,f,0,,10,3,,28,3,0,1951
426346,0,41,,f,0,,10,3,,28,3,0,1951
426347,0,78,,f,0,,10,3,,28,3,0,1951
426348,0,51,,f,0,,10,3,,28,3,0,1951
426349,0,84,,f,0,,10,3,,28,3,0,1951
426350,0,63,,f,0,,10,3,,28,3,0,1951
426351,0,93,,f,0,,10,3,,28,3,0,1951
426352,0,94,,f,0,,10,3,,28,3,0,1951
426353,0,27,,f,0,,10,3,,28,3,0,1951
426354,0,95,,f,0,,10,3,,28,3,0,1951
426355,0,85,,f,0,,10,3,,28,3,0,1951
426356,0,34,,f,0,,10,3,,28,3,0,1951
426357,0,37,,f,0,,10,3,,28,3,0,1951
426358,0,49,,f,0,,10,3,,28,3,0,1951
426359,0,67,,f,0,,10,3,,28,3,0,1951
426360,0,96,,f,0,,10,3,,28,3,0,1951
426361,0,53,,f,0,,10,3,,28,3,0,1951
426362,0,97,,f,0,,10,3,,28,3,0,1951
426363,0,98,,f,0,,10,3,,28,3,0,1951
426364,0,99,,f,0,,10,3,,28,3,0,1951
426365,0,42,,f,0,,10,3,,28,3,0,1951
426366,0,47,,f,0,,10,3,,28,3,0,1951
426367,0,52,,f,0,,10,3,,28,3,0,1951
426368,0,100,,f,0,,10,3,,28,3,0,1951
426369,0,13,1,t,15,1,11,4,,31,3,2,1951
426370,0,1,1,t,14,2,11,4,,31,3,1,1951
426371,0,40,1,t,9,3,11,4,,31,3,1,1951
426372,0,24,2,t,9,4,11,4,,31,3,0,1951
426373,0,26,3,t,8,5,11,4,,31,3,0,1951
426374,0,76,2,t,6,6,11,4,,31,3,0,1951
426375,0,86,2,t,6,7,11,4,,31,3,0,1951
426376,0,2,1,t,4,8,11,4,,31,3,1,1951
426377,0,27,2,t,3,9,11,4,,31,3,0,1951
426378,0,5,4,t,3,10,11,4,,31,3,0,1951
426379,0,80,4,t,3,11,11,4,,31,3,0,1951
426380,0,88,4,t,3,12,11,4,,31,3,0,1951
426381,0,3,4,t,3,13,11,4,,31,3,0,1951
426382,0,48,3,t,2,14,11,4,,31,3,0,1951
426383,0,87,3,t,2,15,11,4,,31,3,0,1951
426384,0,4,5,t,2,16,11,4,,31,3,0,1951
426385,0,18,5,t,2,17,11,4,,31,3,0,1951
426386,0,89,5,t,2,18,11,4,,31,3,0,1951
426387,0,19,6,f,0,,11,4,,31,3,0,1951
426388,0,59,6,f,0,,11,4,,31,3,0,1951
426389,0,101,6,f,0,,11,4,,31,3,0,1951
426390,0,12,7,f,0,,11,4,,31,3,0,1951
426391,0,90,7,f,0,,11,4,,31,3,0,1951
426392,0,82,8,f,0,,11,4,,31,3,0,1951
426393,0,46,8,f,0,,11,4,,31,3,0,1951
426394,0,71,8,f,0,,11,4,,31,3,0,1951
426395,0,72,8,f,0,,11,4,,31,3,0,1951
426396,0,75,9,f,0,,11,4,,31,3,0,1951
426397,0,8,10,f,0,,11,4,,31,3,0,1951
426398,0,83,11,f,0,,11,4,,31,3,0,1951
426399,0,31,12,f,0,,11,4,,31,3,0,1951
426400,0,38,,f,0,,11,4,,31,3,0,1951
426401,0,91,,f,0,,11,4,,31,3,0,1951
426402,0,92,,f,0,,11,4,,31,3,0,1951
426403,0,65,,f,0,,11,4,,31,3,0,1951
426404,0,60,,f,0,,11,4,,31,3,0,1951
426405,0,36,,f,0,,11,4,,31,3,0,1951
426406,0,32,,f,0,,11,4,,31,3,0,1951
426407,0,41,,f,0,,11,4,,31,3,0,1951
426408,0,102,,f,0,,11,4,,31,3,0,1951
426409,0,78,,f,0,,11,4,,31,3,0,1951
426410,0,51,,f,0,,11,4,,31,3,0,1951
426411,0,84,,f,0,,11,4,,31,3,0,1951
426412,0,63,,f,0,,11,4,,31,3,0,1951
426413,0,29,,f,0,,11,4,,31,3,0,1951
426414,0,93,,f,0,,11,4,,31,3,0,1951
426415,0,94,,f,0,,11,4,,31,3,0,1951
426416,0,103,,f,0,,11,4,,31,3,0,1951
426417,0,95,,f,0,,11,4,,31,3,0,1951
426418,0,28,,f,0,,11,4,,31,3,0,1951
426419,0,85,,f,0,,11,4,,31,3,0,1951
426420,0,34,,f,0,,11,4,,31,3,0,1951
426421,0,104,,f,0,,11,4,,31,3,0,1951
426422,0,37,,f,0,,11,4,,31,3,0,1951
426423,0,49,,f,0,,11,4,,31,3,0,1951
426424,0,67,,f,0,,11,4,,31,3,0,1951
426425,0,96,,f,0,,11,4,,31,3,0,1951
426426,0,53,,f,0,,11,4,,31,3,0,1951
426427,0,97,,f,0,,11,4,,31,3,0,1951
426428,0,98,,f,0,,11,4,,31,3,0,1951
426429,0,99,,f,0,,11,4,,31,3,0,1951
426430,0,42,,f,0,,11,4,,31,3,0,1951
426431,0,47,,f,0,,11,4,,31,3,0,1951
426432,0,52,,f,0,,11,4,,31,3,0,1951
426433,0,100,,f,0,,11,4,,31,3,0,1951
426434,0,13,1,t,21,1,12,5,,34,3,2,1951
426435,0,1,1,t,15,2,12,5,,34,3,1,1951
426436,0,26,3,t,12,3,12,5,,34,3,0,1951
426437,0,27,1,t,11,4,12,5,,34,3,1,1951
426438,0,40,1,t,9,5,12,5,,34,3,1,1951
426439,0,24,2,t,9,6,12,5,,34,3,0,1951
426440,0,76,2,t,6,7,12,5,,34,3,0,1951
426441,0,86,2,t,6,8,12,5,,34,3,0,1951
426442,0,3,4,t,5,9,12,5,,34,3,0,1951
426443,0,2,1,t,4,10,12,5,,34,3,1,1951
426444,0,80,4,t,3,11,12,5,,34,3,0,1951
426445,0,5,4,t,3,12,12,5,,34,3,0,1951
426446,0,88,4,t,3,13,12,5,,34,3,0,1951
426447,0,68,4,t,3,14,12,5,,34,3,0,1951
426448,0,48,3,t,2,15,12,5,,34,3,0,1951
426449,0,87,3,t,2,16,12,5,,34,3,0,1951
426450,0,4,5,t,2,17,12,5,,34,3,0,1951
426451,0,18,5,t,2,18,12,5,,34,3,0,1951
426452,0,89,5,t,2,19,12,5,,34,3,0,1951
426453,0,19,6,f,0,,12,5,,34,3,0,1951
426454,0,59,6,f,0,,12,5,,34,3,0,1951
426455,0,101,6,f,0,,12,5,,34,3,0,1951
426456,0,12,7,f,0,,12,5,,34,3,0,1951
426457,0,90,7,f,0,,12,5,,34,3,0,1951
426458,0,21,7,f,0,,12,5,,34,3,0,1951
426459,0,82,8,f,0,,12,5,,34,3,0,1951
426460,0,46,8,f,0,,12,5,,34,3,0,1951
426461,0,71,8,f,0,,12,5,,34,3,0,1951
426462,0,72,8,f,0,,12,5,,34,3,0,1951
426463,0,10,8,f,0,,12,5,,34,3,0,1951
426464,0,75,9,f,0,,12,5,,34,3,0,1951
426465,0,32,9,f,0,,12,5,,34,3,0,1951
426466,0,8,10,f,0,,12,5,,34,3,0,1951
426467,0,83,11,f,0,,12,5,,34,3,0,1951
426468,0,6,11,f,0,,12,5,,34,3,0,1951
426469,0,31,12,f,0,,12,5,,34,3,0,1951
426470,0,105,12,f,0,,12,5,,34,3,0,1951
426471,0,38,,f,0,,12,5,,34,3,0,1951
426472,0,91,,f,0,,12,5,,34,3,0,1951
426473,0,92,,f,0,,12,5,,34,3,0,1951
426474,0,65,,f,0,,12,5,,34,3,0,1951
426475,0,60,,f,0,,12,5,,34,3,0,1951
426476,0,36,,f,0,,12,5,,34,3,0,1951
426477,0,41,,f,0,,12,5,,34,3,0,1951
426478,0,102,,f,0,,12,5,,34,3,0,1951
426479,0,14,,f,0,,12,5,,34,3,0,1951
426480,0,78,,f,0,,12,5,,34,3,0,1951
426481,0,51,,f,0,,12,5,,34,3,0,1951
426482,0,84,,f,0,,12,5,,34,3,0,1951
426483,0,63,,f,0,,12,5,,34,3,0,1951
426484,0,29,,f,0,,12,5,,34,3,0,1951
426485,0,106,,f,0,,12,5,,34,3,0,1951
426486,0,93,,f,0,,12,5,,34,3,0,1951
426487,0,16,,f,0,,12,5,,34,3,0,1951
426488,0,94,,f,0,,12,5,,34,3,0,1951
426489,0,103,,f,0,,12,5,,34,3,0,1951
426490,0,95,,f,0,,12,5,,34,3,0,1951
426491,0,28,,f,0,,12,5,,34,3,0,1951
426492,0,107,,f,0,,12,5,,34,3,0,1951
426493,0,85,,f,0,,12,5,,34,3,0,1951
426494,0,34,,f,0,,12,5,,34,3,0,1951
426495,0,104,,f,0,,12,5,,34,3,0,1951
426496,0,37,,f,0,,12,5,,34,3,0,1951
426497,0,49,,f,0,,12,5,,34,3,0,1951
426498,0,67,,f,0,,12,5,,34,3,0,1951
426499,0,96,,f,0,,12,5,,34,3,0,1951
426500,0,53,,f,0,,12,5,,34,3,0,1951
426501,0,97,,f,0,,12,5,,34,3,0,1951
426502,0,98,,f,0,,12,5,,34,3,0,1951
426503,0,99,,f,0,,12,5,,34,3,0,1951
426504,0,42,,f,0,,12,5,,34,3,0,1951
426505,0,47,,f,0,,12,5,,34,3,0,1951
426506,0,52,,f,0,,12,5,,34,3,0,1951
426507,0,100,,f,0,,12,5,,34,3,0,1951
426508,0,13,1,t,27,1,13,6,,37,3,2,1951
426509,0,24,1,t,17,2,13,6,,37,3,1,1951
426510,0,27,1,t,15,3,13,6,,37,3,1,1951
426511,0,1,1,t,15,4,13,6,,37,3,1,1951
426512,0,26,3,t,15,5,13,6,,37,3,0,1951
426513,0,40,1,t,9,6,13,6,,37,3,1,1951
426514,0,76,2,t,8,7,13,6,,37,3,0,1951
426515,0,86,2,t,6,8,13,6,,37,3,0,1951
426516,0,3,4,t,5,9,13,6,,37,3,0,1951
426517,0,2,1,t,4,10,13,6,,37,3,1,1951
426518,0,80,4,t,3,11,13,6,,37,3,0,1951
426519,0,5,4,t,3,12,13,6,,37,3,0,1951
426520,0,68,4,t,3,13,13,6,,37,3,0,1951
426521,0,88,4,t,3,14,13,6,,37,3,0,1951
426522,0,48,3,t,2,15,13,6,,37,3,0,1951
426523,0,87,3,t,2,16,13,6,,37,3,0,1951
426524,0,4,5,t,2,17,13,6,,37,3,0,1951
426525,0,18,5,t,2,18,13,6,,37,3,0,1951
426526,0,89,5,t,2,19,13,6,,37,3,0,1951
426527,0,19,6,f,0,,13,6,,37,3,0,1951
426528,0,83,6,f,0,,13,6,,37,3,0,1951
426529,0,59,6,f,0,,13,6,,37,3,0,1951
426530,0,101,6,f,0,,13,6,,37,3,0,1951
426531,0,12,7,f,0,,13,6,,37,3,0,1951
426532,0,28,7,f,0,,13,6,,37,3,0,1951
426533,0,90,7,f,0,,13,6,,37,3,0,1951
426534,0,21,7,f,0,,13,6,,37,3,0,1951
426535,0,71,8,f,0,,13,6,,37,3,0,1951
426536,0,82,8,f,0,,13,6,,37,3,0,1951
426537,0,46,8,f,0,,13,6,,37,3,0,1951
426538,0,72,8,f,0,,13,6,,37,3,0,1951
426539,0,10,8,f,0,,13,6,,37,3,0,1951
426540,0,75,9,f,0,,13,6,,37,3,0,1951
426541,0,32,9,f,0,,13,6,,37,3,0,1951
426542,0,8,10,f,0,,13,6,,37,3,0,1951
426543,0,108,10,f,0,,13,6,,37,3,0,1951
426544,0,6,11,f,0,,13,6,,37,3,0,1951
426545,0,105,12,f,0,,13,6,,37,3,0,1951
426546,0,31,12,f,0,,13,6,,37,3,0,1951
426547,0,38,,f,0,,13,6,,37,3,0,1951
426548,0,91,,f,0,,13,6,,37,3,0,1951
426549,0,92,,f,0,,13,6,,37,3,0,1951
426550,0,65,,f,0,,13,6,,37,3,0,1951
426551,0,29,,f,0,,13,6,,37,3,0,1951
426552,0,60,,f,0,,13,6,,37,3,0,1951
426553,0,36,,f,0,,13,6,,37,3,0,1951
426554,0,41,,f,0,,13,6,,37,3,0,1951
426555,0,102,,f,0,,13,6,,37,3,0,1951
426556,0,14,,f,0,,13,6,,37,3,0,1951
426557,0,78,,f,0,,13,6,,37,3,0,1951
426558,0,51,,f,0,,13,6,,37,3,0,1951
426559,0,81,,f,0,,13,6,,37,3,0,1951
426560,0,103,,f,0,,13,6,,37,3,0,1951
426561,0,84,,f,0,,13,6,,37,3,0,1951
426562,0,63,,f,0,,13,6,,37,3,0,1951
426563,0,106,,f,0,,13,6,,37,3,0,1951
426564,0,93,,f,0,,13,6,,37,3,0,1951
426565,0,16,,f,0,,13,6,,37,3,0,1951
426566,0,94,,f,0,,13,6,,37,3,0,1951
426567,0,95,,f,0,,13,6,,37,3,0,1951
426568,0,107,,f,0,,13,6,,37,3,0,1951
426569,0,85,,f,0,,13,6,,37,3,0,1951
426570,0,34,,f,0,,13,6,,37,3,0,1951
426571,0,104,,f,0,,13,6,,37,3,0,1951
426572,0,70,,f,0,,13,6,,37,3,0,1951
426573,0,37,,f,0,,13,6,,37,3,0,1951
426574,0,49,,f,0,,13,6,,37,3,0,1951
426575,0,67,,f,0,,13,6,,37,3,0,1951
426576,0,96,,f,0,,13,6,,37,3,0,1951
426577,0,53,,f,0,,13,6,,37,3,0,1951
426578,0,97,,f,0,,13,6,,37,3,0,1951
426579,0,98,,f,0,,13,6,,37,3,0,1951
426580,0,99,,f,0,,13,6,,37,3,0,1951
426581,0,42,,f,0,,13,6,,37,3,0,1951
426582,0,47,,f,0,,13,6,,37,3,0,1951
426583,0,52,,f,0,,13,6,,37,3,0,1951
426584,0,100,,f,0,,13,6,,37,3,0,1951
426585,0,13,1,t,27,1,14,7,,40,3,2,1951
426586,0,24,1,t,25,2,14,7,,40,3,2,1951
426587,0,27,1,t,21,3,14,7,,40,3,1,1951
426588,0,1,1,t,17,4,14,7,,40,3,1,1951
426589,0,26,3,t,15,5,14,7,,40,3,0,1951
426590,0,76,2,t,10,6,14,7,,40,3,0,1951
426591,0,40,1,t,9,7,14,7,,40,3,1,1951
426592,0,86,2,t,6,8,14,7,,40,3,0,1951
426593,0,68,3,t,5,9,14,7,,40,3,0,1951
426594,0,3,4,t,5,10,14,7,,40,3,0,1951
426595,0,2,1,t,4,11,14,7,,40,3,1,1951
426596,0,80,4,t,3,12,14,7,,40,3,0,1951
426597,0,5,4,t,3,13,14,7,,40,3,0,1951
426598,0,88,4,t,3,14,14,7,,40,3,0,1951
426599,0,48,3,t,2,15,14,7,,40,3,0,1951
426600,0,87,3,t,2,16,14,7,,40,3,0,1951
426601,0,4,5,t,2,17,14,7,,40,3,0,1951
426602,0,18,5,t,2,18,14,7,,40,3,0,1951
426603,0,89,5,t,2,19,14,7,,40,3,0,1951
426604,0,19,6,f,0,,14,7,,40,3,0,1951
426605,0,83,6,f,0,,14,7,,40,3,0,1951
426606,0,103,6,f,0,,14,7,,40,3,0,1951
426607,0,59,6,f,0,,14,7,,40,3,0,1951
426608,0,101,6,f,0,,14,7,,40,3,0,1951
426609,0,12,7,f,0,,14,7,,40,3,0,1951
426610,0,28,7,f,0,,14,7,,40,3,0,1951
426611,0,90,7,f,0,,14,7,,40,3,0,1951
426612,0,21,7,f,0,,14,7,,40,3,0,1951
426613,0,71,8,f,0,,14,7,,40,3,0,1951
426614,0,82,8,f,0,,14,7,,40,3,0,1951
426615,0,46,8,f,0,,14,7,,40,3,0,1951
426616,0,72,8,f,0,,14,7,,40,3,0,1951
426617,0,10,8,f,0,,14,7,,40,3,0,1951
426618,0,75,9,f,0,,14,7,,40,3,0,1951
426619,0,32,9,f,0,,14,7,,40,3,0,1951
426620,0,30,9,f,0,,14,7,,40,3,0,1951
426621,0,8,10,f,0,,14,7,,40,3,0,1951
426622,0,108,10,f,0,,14,7,,40,3,0,1951
426623,0,6,11,f,0,,14,7,,40,3,0,1951
426624,0,105,12,f,0,,14,7,,40,3,0,1951
426625,0,31,12,f,0,,14,7,,40,3,0,1951
426626,0,38,,f,0,,14,7,,40,3,0,1951
426627,0,91,,f,0,,14,7,,40,3,0,1951
426628,0,29,,f,0,,14,7,,40,3,0,1951
426629,0,92,,f,0,,14,7,,40,3,0,1951
426630,0,65,,f,0,,14,7,,40,3,0,1951
426631,0,60,,f,0,,14,7,,40,3,0,1951
426632,0,36,,f,0,,14,7,,40,3,0,1951
426633,0,41,,f,0,,14,7,,40,3,0,1951
426634,0,102,,f,0,,14,7,,40,3,0,1951
426635,0,14,,f,0,,14,7,,40,3,0,1951
426636,0,78,,f,0,,14,7,,40,3,0,1951
426637,0,51,,f,0,,14,7,,40,3,0,1951
426638,0,81,,f,0,,14,7,,40,3,0,1951
